title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe,date
Late night workout 🌙,"Jun 2, 2026, 8:06 PM","Jun 2, 2026, 8:56 PM",,T Bar Row,,,0,normal,52.16,10.0,,,,2026-06-02
Late night workout 🌙,"Jun 2, 2026, 8:06 PM","Jun 2, 2026, 8:56 PM",,T Bar Row,,,1,normal,40.82,9.0,,,,2026-06-02
Late night workout 🌙,"Jun 2, 2026, 8:06 PM","Jun 2, 2026, 8:56 PM",,Chest Fly (Machine),,,0,normal,72.57,11.0,,,,2026-06-02
Late night workout 🌙,"Jun 2, 2026, 8:06 PM","Jun 2, 2026, 8:56 PM",,Chest Fly (Machine),,,1,normal,72.57,9.0,,,,2026-06-02
Late night workout 🌙,"Jun 2, 2026, 8:06 PM","Jun 2, 2026, 8:56 PM",,Pullover (Dumbbell),,,0,normal,18.14,11.0,,,,2026-06-02
Late night workout 🌙,"Jun 2, 2026, 8:06 PM","Jun 2, 2026, 8:56 PM",,Pullover (Dumbbell),,,1,normal,18.14,8.0,,,,2026-06-02
Afternoon workout 💪,"May 28, 2026, 6:34 PM","May 28, 2026, 7:04 PM",,Leg Press (Machine),,,0,normal,163.29,17.0,,,,2026-05-28
Afternoon workout 💪,"May 28, 2026, 6:34 PM","May 28, 2026, 7:04 PM",,Leg Press (Machine),,,1,normal,163.29,12.0,,,,2026-05-28
Afternoon workout 💪,"May 28, 2026, 6:34 PM","May 28, 2026, 7:04 PM",,Jefferson Curl,,,0,normal,29.48,10.0,,,,2026-05-28
Afternoon workout 💪,"May 28, 2026, 6:34 PM","May 28, 2026, 7:04 PM",,Jefferson Curl,,,1,normal,29.48,9.0,,,,2026-05-28
Afternoon workout 💪,"May 28, 2026, 6:34 PM","May 28, 2026, 7:04 PM",,Seated Calf Raise,,,0,normal,63.5,9.0,,,,2026-05-28
Afternoon workout 💪,"May 28, 2026, 6:34 PM","May 28, 2026, 7:04 PM",,Seated Calf Raise,,,1,normal,40.82,9.0,,,,2026-05-28
Afternoon workout 💪,"May 28, 2026, 6:34 PM","May 28, 2026, 7:04 PM",,Seated Leg Curl (Machine),,,0,normal,65.77,10.0,,,,2026-05-28
Afternoon workout 💪,"May 26, 2026, 7:31 PM","May 26, 2026, 8:01 PM",,Pull Up,,,0,normal,92.98643585,8.0,,,,2026-05-26
Afternoon workout 💪,"May 26, 2026, 7:31 PM","May 26, 2026, 8:01 PM",,Lat Pulldown (Cable),,,0,normal,72.57,11.0,,,,2026-05-26
Afternoon workout 💪,"May 26, 2026, 7:31 PM","May 26, 2026, 8:01 PM",,Incline Bench Press (Dumbbell),,Might have miscounted tbh,0,normal,31.75,11.0,,,,2026-05-26
Afternoon workout 💪,"May 26, 2026, 7:31 PM","May 26, 2026, 8:01 PM",,Incline Bench Press (Dumbbell),,Might have miscounted tbh,1,normal,31.75,8.0,,,,2026-05-26
Afternoon workout 💪,"May 26, 2026, 7:31 PM","May 26, 2026, 8:01 PM",,Chest Fly (Machine),,,0,normal,72.57,11.0,,,,2026-05-26
Afternoon workout 💪,"May 26, 2026, 7:31 PM","May 26, 2026, 8:01 PM",,T Bar Row,,,0,normal,52.16,11.0,,,,2026-05-26
Afternoon workout 💪,"May 26, 2026, 7:31 PM","May 26, 2026, 8:01 PM",,T Bar Row,,,1,normal,40.82,11.0,,,,2026-05-26
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Hammer Curl (Dumbbell),,,0,normal,22.68,10.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Hammer Curl (Dumbbell),,,1,normal,20.41,8.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Hammer Curl (Dumbbell),,,2,normal,20.41,7.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Overhead Press (Barbell),,Did Normal ohp 3rd set,0,normal,43.09,10.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Overhead Press (Barbell),,Did Normal ohp 3rd set,1,normal,43.09,6.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Overhead Press (Barbell),,Did Normal ohp 3rd set,2,normal,43.09,6.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Single Arm Triceps Pushdown (Cable),,,0,normal,13.61,10.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Single Arm Triceps Pushdown (Cable),,,1,normal,13.61,7.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Single Arm Triceps Pushdown (Cable),,,2,normal,13.61,3.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Single Arm Triceps Pushdown (Cable),,,3,normal,10.21,3.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Preacher Curl (Barbell),,,0,normal,31.75,8.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Preacher Curl (Barbell),,,1,normal,31.75,6.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Rear Delt Reverse Fly (Machine),,,0,normal,40.82,11.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Rear Delt Reverse Fly (Machine),,,1,normal,40.82,8.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Triceps Extension (Cable),,,0,normal,23.81,3.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Triceps Extension (Cable),,,1,normal,17.01,8.0,,,,2026-05-24
Evening workout 🏋️,"May 24, 2026, 8:16 PM","May 24, 2026, 9:21 PM",,Triceps Extension (Cable),,,2,normal,17.01,10.0,,,,2026-05-24
Evening workout 🏋️,"May 23, 2026, 5:33 PM","May 23, 2026, 6:48 PM",,Jefferson Curl,,,0,normal,29.48,10.0,,,,2026-05-23
Evening workout 🏋️,"May 23, 2026, 5:33 PM","May 23, 2026, 6:48 PM",,Jefferson Curl,,,1,normal,29.48,8.0,,,,2026-05-23
Evening workout 🏋️,"May 23, 2026, 5:33 PM","May 23, 2026, 6:48 PM",,Jefferson Curl,,,2,normal,29.48,5.0,,,,2026-05-23
Evening workout 🏋️,"May 23, 2026, 5:33 PM","May 23, 2026, 6:48 PM",,Leg Press (Machine),,,0,normal,163.29,15.0,,,,2026-05-23
Evening workout 🏋️,"May 23, 2026, 5:33 PM","May 23, 2026, 6:48 PM",,Leg Press (Machine),,,1,normal,163.29,11.0,,,,2026-05-23
Evening workout 🏋️,"May 23, 2026, 5:33 PM","May 23, 2026, 6:48 PM",,Leg Press (Machine),,,2,normal,163.29,8.0,,,,2026-05-23
Evening workout 🏋️,"May 23, 2026, 5:33 PM","May 23, 2026, 6:48 PM",,Standing Calf Raise (Machine),,,0,normal,149.69,13.0,,,,2026-05-23
Evening workout 🏋️,"May 23, 2026, 5:33 PM","May 23, 2026, 6:48 PM",,Standing Calf Raise (Machine),,,1,normal,149.69,9.0,,,,2026-05-23
Evening workout 🏋️,"May 23, 2026, 5:33 PM","May 23, 2026, 6:48 PM",,Standing Calf Raise (Machine),,,2,normal,149.69,8.0,,,,2026-05-23
Evening workout 🏋️,"May 23, 2026, 5:33 PM","May 23, 2026, 6:48 PM",,Standing Leg Curls,,,0,normal,36.29,9.0,,,,2026-05-23
Evening workout 🏋️,"May 23, 2026, 5:33 PM","May 23, 2026, 6:48 PM",,Standing Leg Curls,,,1,normal,36.29,7.0,,,,2026-05-23
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Pull Up (Assisted),,,0,normal,92.98643585,10.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Pull Up (Assisted),,,1,normal,74.84643585,8.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Pull Up (Assisted),,,2,normal,74.84643585,7.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Pull Up (Assisted),,,3,normal,74.84643585,7.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Incline Bench Press (Dumbbell),,,0,normal,29.48,13.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Incline Bench Press (Dumbbell),,,1,normal,29.48,9.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Incline Bench Press (Dumbbell),,,2,normal,29.48,7.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,kelso shrug,,,0,normal,79.38,12.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,kelso shrug,,,1,normal,79.38,10.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,kelso shrug,,,2,normal,65.77,9.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Chest Fly (Machine),,,0,normal,79.38,12.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Chest Fly (Machine),,,1,normal,79.38,9.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Chest Fly (Machine),,,2,normal,79.38,6.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Lying Neck Curls (Weighted),,,0,normal,18.14,14.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Lying Neck Curls (Weighted),,,1,normal,18.14,12.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Lying Neck Extension (Weighted),,,0,normal,14.74,15.0,,,,2026-05-20
Afternoon workout 💪,"May 20, 2026, 11:56 PM","May 21, 2026, 1:13 AM",,Lying Neck Extension (Weighted),,,1,normal,14.74,12.0,,,,2026-05-20
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Squat (Barbell),,,0,normal,102.06,9.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Squat (Barbell),,,1,normal,92.99,7.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Squat (Barbell),,,2,normal,83.91,6.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Jefferson Curl,,,0,normal,29.48,10.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Jefferson Curl,,,1,normal,20.41,7.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Leg Extension (Machine),,,0,normal,77.11,10.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Leg Extension (Machine),,,1,normal,77.11,8.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Leg Extension (Machine),,,2,normal,77.11,7.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Calf Extension (Machine),,,0,normal,140.61,11.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Calf Extension (Machine),,,1,normal,140.61,9.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Calf Extension (Machine),,,2,normal,140.61,7.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Standing Leg Curls,,,0,normal,36.29,9.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Standing Leg Curls,,,1,normal,36.29,7.0,,,,2026-05-14
Afternoon workout 💪,"May 14, 2026, 6:18 PM","May 14, 2026, 6:24 PM",,Standing Leg Curls,,,2,normal,31.75,7.0,,,,2026-05-14
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,Pull Up,,,0,normal,92.98643585,11.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,Pull Up (Assisted),,,0,normal,74.84643585,8.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,Pull Up (Assisted),,,1,normal,74.84643585,7.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,Incline Bench Press (Dumbbell),,,0,normal,29.48,12.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,Incline Bench Press (Dumbbell),,,1,normal,29.48,9.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,Incline Bench Press (Dumbbell),,,2,normal,29.48,7.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,kelso shrug,,,0,normal,65.77,13.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,kelso shrug,,,1,normal,65.77,10.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,kelso shrug,,,2,normal,65.77,9.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,Pullover (Dumbbell),,,0,normal,18.14,11.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,Pullover (Dumbbell),,,1,normal,18.14,8.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,Chest Fly (Machine),,,0,normal,79.38,10.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,Chest Fly (Machine),,,1,normal,79.38,7.0,,,,2026-05-12
Afternoon workout 💪,"May 12, 2026, 5:25 PM","May 12, 2026, 6:18 PM",,Chest Fly (Machine),,,2,normal,72.57,7.0,,,,2026-05-12
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Overhead Press (Barbell),,,0,normal,43.09,8.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Overhead Press (Barbell),,,1,normal,43.09,5.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Overhead Press (Barbell),,,2,normal,29.48,5.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Hammer Curl (Dumbbell),,,0,normal,22.68,10.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Hammer Curl (Dumbbell),,,1,normal,22.68,7.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Hammer Curl (Dumbbell),,,2,normal,22.68,5.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Single Arm Triceps Pushdown (Cable),,,0,normal,13.61,11.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Single Arm Triceps Pushdown (Cable),,,1,normal,13.61,8.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Single Arm Triceps Pushdown (Cable),,,2,normal,13.61,7.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Preacher Curl (Barbell),,,0,normal,31.75,7.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Preacher Curl (Barbell),,,1,normal,31.75,5.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Triceps Extension (Cable),,,0,normal,26.08,11.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Rear Delt Reverse Fly (Machine),,,0,normal,38.56,12.0,,,,2026-05-10
Afternoon workout 💪,"May 10, 2026, 6:42 PM","May 10, 2026, 7:15 PM",,Rear Delt Reverse Fly (Machine),,,1,normal,38.56,8.0,,,,2026-05-10
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Leg Press (Machine),,,0,normal,163.29,16.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Leg Press (Machine),,,1,normal,163.29,12.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Leg Press (Machine),,,2,normal,163.29,9.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Jefferson Curl,,,0,normal,27.22,10.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Jefferson Curl,,,1,normal,27.22,7.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Standing Calf Raise (Machine),,,0,normal,149.69,13.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Standing Calf Raise (Machine),,,1,normal,149.69,9.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Standing Calf Raise (Machine),,,2,normal,149.69,8.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Lying Neck Curls (Weighted),,,0,normal,18.14,14.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Lying Neck Curls (Weighted),,,1,normal,18.14,12.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Lying Neck Extension (Weighted),,,0,normal,14.74,15.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Lying Neck Extension (Weighted),,,1,normal,14.74,12.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Leg Extension (Machine),,,0,normal,54.43,12.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Leg Extension (Machine),,,1,normal,54.43,11.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Lying Leg Curl (Machine),,,0,normal,63.5,13.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Lying Leg Curl (Machine),,,1,normal,63.5,9.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Lying Leg Curl (Machine),,,2,normal,56.7,9.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Hip Thrust (Machine),,,0,normal,40.82,10.0,,,,2026-05-09
Afternoon workout 💪,"May 9, 2026, 7:39 PM","May 9, 2026, 8:25 PM",,Hip Thrust (Machine),,,1,normal,40.82,8.0,,,,2026-05-09
Evening workout 🏋️,"May 8, 2026, 6:17 PM","May 8, 2026, 6:52 PM",,Pull Up,,,0,normal,92.98643585,9.0,,,,2026-05-08
Evening workout 🏋️,"May 8, 2026, 6:17 PM","May 8, 2026, 6:52 PM",,Chest Fly (Machine),,,0,normal,86.18,10.0,,,,2026-05-08
Evening workout 🏋️,"May 8, 2026, 6:17 PM","May 8, 2026, 6:52 PM",,Chest Fly (Machine),,,1,normal,79.38,7.0,,,,2026-05-08
Evening workout 🏋️,"May 8, 2026, 6:17 PM","May 8, 2026, 6:52 PM",,Chest Fly (Machine),,,2,normal,72.57,7.0,,,,2026-05-08
Evening workout 🏋️,"May 8, 2026, 6:17 PM","May 8, 2026, 6:52 PM",,Lat Pulldown (Cable),,,0,normal,72.57,10.0,,,,2026-05-08
Evening workout 🏋️,"May 8, 2026, 6:17 PM","May 8, 2026, 6:52 PM",,Lat Pulldown (Cable),,,1,normal,72.57,8.0,,,,2026-05-08
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Hammer Curl (Dumbbell),,,0,normal,20.41,13.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Hammer Curl (Dumbbell),,,1,normal,20.41,8.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Hammer Curl (Dumbbell),,,2,normal,20.41,6.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Single Arm Triceps Pushdown (Cable),,,0,normal,13.61,11.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Single Arm Triceps Pushdown (Cable),,,1,normal,13.61,8.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Single Arm Triceps Pushdown (Cable),,,2,normal,12.47,4.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Single Arm Triceps Pushdown (Cable),,,3,normal,7.94,3.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Preacher Curl (Barbell),,,0,normal,31.75,7.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Preacher Curl (Barbell),,,1,normal,27.22,8.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Preacher Curl (Barbell),,,2,normal,27.22,7.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Triceps Extension (Cable),,,0,normal,26.08,11.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Triceps Extension (Cable),,,1,normal,26.08,8.0,,,,2026-05-07
Morning workout ☀️,"May 7, 2026, 5:49 PM","May 7, 2026, 7:04 PM",,Triceps Extension (Cable),,,2,normal,19.28,5.0,,,,2026-05-07
Afternoon workout 💪,"May 5, 2026, 7:58 PM","May 5, 2026, 8:53 PM",,Jefferson Curl,,,0,normal,27.22,10.0,,,,2026-05-05
Afternoon workout 💪,"May 5, 2026, 7:58 PM","May 5, 2026, 8:53 PM",,Jefferson Curl,,,1,normal,27.22,7.0,,,,2026-05-05
Afternoon workout 💪,"May 5, 2026, 7:58 PM","May 5, 2026, 8:53 PM",,Calf Extension (Machine),,,0,normal,140.61,11.0,,,,2026-05-05
Afternoon workout 💪,"May 5, 2026, 7:58 PM","May 5, 2026, 8:53 PM",,Calf Extension (Machine),,,1,normal,140.61,9.0,,,,2026-05-05
Afternoon workout 💪,"May 5, 2026, 7:58 PM","May 5, 2026, 8:53 PM",,Calf Extension (Machine),,,2,normal,140.61,7.0,,,,2026-05-05
Afternoon workout 💪,"May 5, 2026, 7:58 PM","May 5, 2026, 8:53 PM",,Leg Extension (Machine),,,0,normal,77.11,11.0,,,,2026-05-05
Afternoon workout 💪,"May 5, 2026, 7:58 PM","May 5, 2026, 8:53 PM",,Leg Extension (Machine),,,1,normal,77.11,7.0,,,,2026-05-05
Afternoon workout 💪,"May 5, 2026, 7:58 PM","May 5, 2026, 8:53 PM",,Leg Extension (Machine),,,2,normal,77.11,8.0,,,,2026-05-05
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,Pull Up,,,0,normal,92.98643585,7.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,Lat Pulldown (Cable),,,0,normal,63.5,10.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,Lat Pulldown (Cable),,,1,normal,63.5,9.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,Lat Pulldown (Cable),,,2,normal,54.43,9.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,Chest Fly (Machine),,,0,normal,79.38,12.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,Chest Fly (Machine),,,1,normal,79.38,7.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,Chest Fly (Machine),,,2,normal,72.57,7.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,Chest Fly (Machine),,,3,normal,65.77,9.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,Chest Fly (Machine),,,4,normal,65.77,7.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,T Bar Row,,,0,normal,40.82,12.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,T Bar Row,,,1,normal,40.82,9.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,T Bar Row,,,2,normal,40.82,7.0,,,,2026-05-03
Evening workout 🏋️,"May 3, 2026, 7:13 PM","May 3, 2026, 8:10 PM",Sluggish and stuffed from sushi legend,Pullover (Dumbbell),,,0,normal,18.14,11.0,,,,2026-05-03
